Date,PowerPlantID,NO2,CloudFraction,UWind,VWind,Temp,SolarRadiation,Humidity,BoundLayer,No2flux,wind_speed,wind_direction,value,date
2019-04-10,K7000764,8.048745005289315e-07,0.05190599848197652,15260,-5108,11375,13937,78.35566,-13687,-9.610974987786132e-11,16092.211283723564,288.5070076178341,1971.8214534715653,2020-03-19
2019-04-10,L0200473,1.4174884394102861e-06,0.061293822581217614,-2685,-23874,-6052,7071,91.921,-19447,1.5777037068358071e-09,24024.510421650637,6.4168315310379285,14172.340919422024,2020-03-20
2019-04-10,U0100258,1.331439239691841e-06,0.038708392118099476,-12026,-4543,4974,29369,80.053535,-15386,2.9584999489947486e-10,12855.486182949286,69.30519782642833,2864.818965596934,2020-03-21
2019-04-10,H5307960,1.0131097365071396e-06,0.04216062391600581,24320,15114,15133,27106,70.37341,-14235,-1.219371548751742e-11,28633.81560323388,238.14054434927678,7352.635061399972,2020-03-22
2019-04-11,S3200688,1.2682365395668743e-06,0.06787886490396675,-22171,18107,1783,-14787,73.944466,3907,1.027977785339831e-10,28625.45528022218,129.2384264702366,11642.705779681934,2020-03-23
2019-04-11,F1700736,9.528531606339841e-07,0.175182726934987,21141,7420,14158,23237,69.7495,598,,22405.31814101286,250.66011143737484,1392.265808336481,2020-03-24
2019-04-11,H4810851,9.497792794384624e-07,0.18637119934309618,26814,12763,12876,22846,65.50392,10341,,29696.544664320798,244.54636012592977,1248.976218413373,2020-03-25
2019-04-11,E5400878,1.005053542777647e-06,0.056915572153247884,-21745,19000,2601,-14623,73.86091,3795,2.448660224216593e-10,28876.37485904351,131.145794234706,363.3157147118078,2020-03-27
2019-04-11,E5600896,1.0249464958193702e-06,0.015415999541161966,-21712,19149,2781,-14473,73.89833,3757,1.1032625234260966e-10,28949.872970360335,131.41083311093965,4863.12218857965,2020-03-28
2019-04-11,L0200473,4.8322102712763e-07,0.08575965234391418,-29069,14390,3797,-4740,78.59591,-4383,-4.290990020715058e-11,32435.76515206632,116.3367477267702,15878.50890620938,2020-03-30
2019-04-11,H5307960,5.637499317754264e-07,0.12195837080828549,9380,-1598,11560,17310,71.55224,-5869,-2.3469163217487754e-11,9515.146031459528,279.6682289572839,8131.951360569666,2020-04-01
2019-04-13,H4810851,9.031940698324422e-07,0.2252181343272855,22869,-5174,5126,26177,69.145775,-782,9.643282406565825e-11,23446.99206721408,282.74826874856734,1144.786674239101,2020-04-13
2019-04-13,E5600896,4.947181022801629e-06,0.11913556290405639,-5780,31680,4754,-10738,79.904,1389,,32202.962596630765,169.66014333813297,4930.494424509736,2020-04-16
2019-04-13,K7000764,6.747562980572948e-07,0.09809302876209952,-292,4379,8870,30301,75.05486,-11262,-2.3884950823984086e-11,4388.72475783114,176.1850567452069,2247.62756567932,2020-04-17
2019-04-13,L0200473,9.592058972145708e-07,0.11891025328885604,734,9565,3931,17776,79.389984,-16660,-9.45682159231928e-11,9593.121546191313,184.38816959028725,11222.214106795063,2020-04-18
2019-04-13,U0100258,1.0643723225728218e-06,0.19943941055593428,6233,18335,-10031,16671,84.08934,-7734,,19365.498031292664,198.77551216803582,2788.488860496855,2020-04-19
2019-04-13,H5307960,1.010197192952457e-06,0.21778676052262994,11659,-13480,8320,29407,73.30479,-9576,-2.3618699746743987e-11,17822.532956905987,319.14311223574043,8452.862617543244,2020-04-20
2019-04-14,H4810851,6.457699612981417e-07,0.098203203347317,8905,-650,1595,18746,71.58846,-4077,2.966632580558463e-11,8928.691113483543,274.17476989191243,1161.2249400725836,2020-04-22
2019-04-14,C1400170,8.799525606291397e-07,0.052857580289147575,23728,3597,1943,29495,64.45303,6082,,23999.091503638218,261.37998851586855,2654.478478675746,2020-04-23
2019-04-14,U0100258,1.3962736148169907e-06,0.06779797467816397,-12485,10518,-12651,12064,84.80613,-18132,9.557102223826661e-12,16324.936416415227,130.112493783197,2522.7690164959,2020-04-28
2019-04-17,E5600896,3.882665256309826e-06,0.053342924206474934,955,-19784,-1500,30486,75.41681,6211,,19807.036148803283,357.23640167276835,4996.754509010502,2020-05-14
2019-04-18,F1700736,1.2752921193828235e-06,0.013913309160085471,31176,-13157,12783,7699,70.4557,-6982,-5.06400791038086e-11,33838.581899955556,292.8808804763107,2473.665122756782,2020-05-20
2019-04-18,H4810851,1.1759718629764293e-06,0.01695546408688431,32449,-10499,11609,5444,65.85982,272,-1.2144495403740852e-11,34105.22836750987,287.92918907868415,1300.1936095775186,2020-05-21
2019-04-18,C1400170,9.319760216903291e-07,0.011346406785606278,28064,-4233,7607,-6814,65.432274,6095,1.3972457850154751e-12,28381.44437832578,278.5774823345495,7797.283881325533,2020-05-22
2019-04-18,K7000764,1.1279749719980648e-06,0.0698763539262506,20268,-953,13786,13564,67.91392,-8106,2.2640687966903597e-10,20290.392628039506,272.6920609404919,2077.1512027607514,2020-05-25
2019-04-18,L0200473,1.0957521248868165e-06,0.14058057040399535,10780,18237,1533,18720,80.98431,-18530,2.301963324582298e-10,21184.81930534221,210.58758806784255,6256.445674430324,2020-05-26
2019-04-18,U0100258,1.449850128702318e-06,0.11613336217616163,-5210,13251,-8299,13189,78.74314,-3797,-3.079522273487507e-12,14238.437449383271,158.53634587529874,2919.9296074194763,2020-05-27
2019-04-18,H5307960,1.11189304354653e-06,0.010472800115396285,28469,-15866,6423,15407,76.17464,-14926,-3.020184446969467e-11,32591.623417682036,299.131271400463,8568.19758614783,2020-05-28
2019-04-20,S3200688,2.2992485305322484e-06,0.21058474318191303,11941,-17443,4622,15860,82.59989,-2716,,21138.725836719677,325.6055270661434,11180.690721942505,2020-06-10
2019-04-20,F1700736,9.543090064716847e-07,0.04684015849839668,15410,-1881,10085,1792,74.950424,-7666,,15524.376348182235,276.95930167460824,1800.8933746052585,2020-06-11
2019-04-20,H4810851,1.1208448898593272e-06,0.03361139486168079,15765,-309,6514,1566,72.50098,-975,,15768.027968011726,271.1228753058704,1072.8747131167747,2020-06-12
2019-04-20,C1400170,1.2493611787122214e-06,0.054014637633064126,11508,3954,1077,-9222,71.21834,-3202,,12168.326918685247,251.03794130322314,3517.725100003698,2020-06-13
2019-04-20,E5600896,2.3123032277351783e-06,3.426115255450226e-06,20460,-20856,5538,22993,81.932274,2356,-2.7570740989996276e-10,29216.16566218093,315.54914401056567,4854.008343762934,2020-06-14
2019-04-20,K7000764,1.1125156724704303e-06,0.00573535681125915,21383,-9227,1945,15686,84.499725,-1992,1.4124773903856934e-10,23288.84320871262,293.3407297050667,1686.796781601607,2020-06-15
2019-04-20,L0200473,1.155054026104563e-06,0.013463082861562538,19698,-12282,-4338,24551,89.14998,-10869,7.603685003020178e-11,23213.330825196113,301.9441614061001,7856.334202161466,2020-06-16
2019-04-21,C1400170,8.598265186444401e-07,0.08024864277758406,605,4049,-4776,-15493,83.33782,12323,,4093.949926415808,188.49824068274413,2440.910034732578,2020-06-22
2019-04-21,K7000764,1.1585688026756633e-06,0.13585119805126997,-7652,-16301,8755,-10135,88.56368,-10243,,18007.656843687353,25.146255137562804,1887.20524859023,2020-06-25
2019-04-21,U0100258,8.475374014541704e-07,0.12403018577958498,-23353,-5245,-9041,-961,91.95728,-14281,3.42531864270466e-12,23934.757863826406,77.34162808213759,2729.0058597806164,2020-06-27
2019-04-22,F1700736,8.271676845063427e-07,0.09029576108843097,22538,-3139,15468,470,72.659584,-2836,,22755.543610294175,277.9289154278448,2162.192089934872,2020-06-30
2019-04-22,H4810851,8.870738023170307e-07,0.06997835716880013,20858,-6656,11836,-2467,69.85186,2679,,21894.25723791515,287.6984121358688,1320.926592134458,2020-07-01
2019-04-22,C1400170,8.139071317098484e-07,0.11101566232818545,16066,927,5670,-14652,67.9528,5452,4.760079236233143e-12,16092.721491407226,266.6977241974985,6769.828344232808,2020-07-02
2019-04-22,U0100258,7.127017660893154e-07,0.16311126627918876,-20866,-15581,-8066,5664,85.378685,-12771,,26041.457658894597,53.25067206556575,2785.461094037162,2020-07-07
2019-04-23,F1700736,1.0832589458883916e-06,0.06335917506709945,12872,4572,23306,24285,68.662315,-1844,-3.58527613379731e-10,13659.852415015324,250.4454928908942,2512.915498266301,2020-07-10
2019-04-23,H4810851,9.542975663916212e-07,0.05638158949423744,10918,-2841,20656,24941,62.36037,3737,1.3193011723481575e-10,11281.578125421993,284.58561965380693,1309.731635661548,2020-07-11
2019-04-23,C1400170,7.287170771011e-07,0.06815387781783384,80,-6182,15595,22802,58.045494,4941,-1.6010286852310915e-10,6182.517610164972,359.25858839852697,7230.656521246485,2020-07-12
2019-04-23,E5600896,2.850269048748288e-06,0.26052751574478417,7171,-19080,11399,21327,86.9653,-11284,,20383.07241315695,339.4018431977445,5059.01071550689,2020-07-14
2019-04-23,L0200473,1.0073525158661743e-06,0.08173704241132516,6886,-11345,-299,17543,93.2732,-24818,,13271.247906658966,328.74378082951955,14124.304847724236,2020-07-16
2019-04-24,F1700736,7.323047524439277e-07,0.21489414240142196,11817,6713,20331,19077,59.06351,-2288,,13590.653332345726,240.39996448446823,2361.562126251445,2020-07-20
2019-04-24,H4810851,8.06889356473791e-07,0.12575776851778436,8621,-343,18936,20743,50.716824,4009,3.103275868148726e-11,8627.82069818329,272.27840070258947,1230.895896512234,2020-07-21
2019-04-24,E5600896,2.2577319595269794e-06,0.009732817117231701,3272,6674,8588,8539,88.38938,-10295,,7432.917327671552,206.11689838296178,5348.962234461072,2020-07-23
2019-04-24,L0200473,9.241598815665176e-07,0.12990951347585486,-5275,-9065,-6160,19369,94.6708,-27639,6.11097948334965e-11,10488.081330729658,30.195486321248573,9313.254760402357,2020-07-25
2019-04-24,H5307960,7.111311755900805e-07,0.16921315593546188,22674,6263,13773,21400,69.78779,-5615,1.0246342027829996e-10,23523.083237534996,254.5588116089931,7713.379535174768,2020-07-27
2019-04-25,S3200688,1.6974287722395306e-06,0.21501319761009752,-5488,-21594,6601,11745,87.56162,-22748,-9.655868654258652e-10,22280.46184440529,14.259527727569079,12261.511520358135,2020-07-28
2019-04-25,F1700736,6.781490471398587e-07,0.10765663571294598,11948,14649,23319,28584,52.523144,1857,1.664118911145459e-11,18903.64792837615,219.20133208591312,2548.132392116555,2020-07-29
2019-04-25,H4810851,5.355878177571658e-07,0.12734636775458855,9685,9425,22964,29451,42.211845,7475,-8.902079632056073e-11,13514.061195658394,225.77948632111847,1314.856120093838,2020-07-30
2019-04-25,E5400878,2.6024224701938687e-06,0.016094778178641477,-6064,-20668,7283,10288,87.53697,-21727,9.767028862152115e-10,21539.2274698978,16.351711038141772,668.5074148682806,2020-08-01
2019-04-25,E5600896,2.2670240173832166e-06,4.750498421018994e-06,-6085,-20398,7526,10205,87.396935,-21573,-5.656035087602871e-10,21286.2779508302,16.610555537744972,5389.235948966765,2020-08-02
2019-04-25,K7000764,7.852679630955829e-07,0.006019885701924646,2336,-3634,13663,26095,74.62195,-1460,1.5509367105124961e-10,4320.052314498054,327.26636749088266,2388.3511074639423,2020-08-03
2019-04-25,L0200473,6.596077946401082e-07,0.007674163451646455,-5962,-9244,-3015,25575,90.29254,-25987,-4.132784652899632e-11,10999.86272641618,32.820352726767695,13139.548283220242,2020-08-04
2019-04-25,U0100258,9.668362363223885e-07,0.0281640455621653,-23019,-2733,1317,30759,72.11367,-14774,-4.93807352905694e-11,23180.67406267557,83.22908260393855,2821.234088026085,2020-08-05
2019-04-25,H5307960,6.407858377655244e-07,0.07650678487162728,22688,14378,16011,28192,63.628586,-1092,1.4405694378472848e-10,26860.23506970853,237.63645782752945,8463.298243332047,2020-08-06
2019-04-26,F1700736,5.745708044546208e-07,0.07520305227361143,659,-10996,14139,20464,70.48037,-3662,-1.6746246031579642e-10,11015.729526454432,356.57031550629364,2335.616821137788,2020-08-08
2019-04-26,H4810851,4.890443188728826e-07,0.062400209485829534,8585,-5551,10773,19719,65.3782,3293,,10223.298195787893,302.88642166724287,1335.644095346558,2020-08-09
2019-04-26,C1400170,5.069716345383554e-07,0.06925548065994194,21397,3525,8671,25796,55.491722,11075,,21685.415236974364,260.6449658130723,9986.570793362427,2020-08-10
2019-04-26,E5400878,1.296721554996754e-06,0.14789146823248678,-29383,-11412,4800,21739,75.22571,-2216,6.477558230913175e-11,31521.33298260085,68.7744352440305,504.1629683699759,2020-08-11
2019-04-26,E5600896,1.2169799662632095e-06,0.13501627511057,-29031,-11300,4993,21725,75.203606,-2308,3.2512314853042284e-10,31152.67181157982,68.73206743741738,5738.780325537919,2020-08-12
2019-04-26,K7000764,5.986702302586455e-07,0.052035336220769,-22373,-2852,3760,9706,77.333916,-5105,1.0137086728161927e-10,22554.046931759276,82.73539644005508,1822.9526010743268,2020-08-13
2019-04-26,L0200473,6.817688738691175e-07,0.059216093753970696,-24466,-8090,-2748,20740,81.80736,-7865,3.453506684326064e-11,25768.842736917777,71.70286227967516,10886.050316786668,2020-08-14
2019-04-29,F1700736,5.999405850719274e-07,0.019942721448107617,23755,-25780,12108,25146,70.635506,-1928,5.2759934123224296e-12,35055.7901779435,317.3409586266389,2230.244349860352,2020-09-05
2019-04-29,H4810851,7.091018033063411e-07,0.018627249755105497,27625,-24501,9045,25783,64.76839,7632,1.1481553709701947e-10,36924.7833575229,311.570268692453,1301.8909687942707,2020-09-06
2019-04-29,C1400170,6.539356773573705e-07,0.029977016187692048,28929,-16681,8642,28469,55.462807,11725,1.173387060040797e-10,33393.75393692659,299.9685496451246,7435.725181789832,2020-09-07
2019-04-29,H5307960,6.382426315147341e-07,0.013844316752502445,17631,-26948,8041,23238,74.32127,-11011,7.60591088172708e-11,32203.212029237082,326.804878793594,8327.168679284938,2020-09-14
2019-04-30,S3200688,8.951068767022503e-07,0.30294272093402397,10689,5494,7865,8118,88.09636,-12732,,12018.267637226258,242.79745510700306,12474.285471467285,2020-09-15
2019-04-30,F1700736,5.943683766438169e-07,0.21349840904727518,20512,11604,22771,22736,61.03916,15769,6.127181642888609e-11,23566.819047126406,240.50239368992334,2541.3333228498163,2020-09-16
2019-04-30,H4810851,7.07023400194283e-07,0.17191054160100577,18615,8170,19782,23974,53.884846,21730,1.4127339402339706e-10,20328.972551508843,246.30364838638044,1278.1909334843665,2020-09-17
2019-04-30,C1400170,8.903052924330881e-07,0.05321260207735734,8455,7034,11551,22055,54.310883,19463,7.649537295767434e-11,10998.371743126343,230.24178629328833,10191.69565358324,2020-09-18
2019-04-30,E5400878,1.1395462007985828e-06,0.015112939875716725,11074,6828,7493,6768,88.22719,-11641,2.4013258976769226e-10,13009.806301402032,238.34287254546868,638.1870901434417,2020-09-19
2019-04-30,E5600896,1.111525275195832e-06,8.002554832992107e-06,11196,7244,7438,6420,88.210526,-11254,5.693876201702831e-11,13335.139744299646,237.09645462914224,5169.446116064161,2020-09-20
2019-04-30,K7000764,9.98201937535927e-07,0.006906727581447341,18738,-2001,18192,23941,73.34873,9119,-1.4552859971016466e-10,18844.538864084734,276.09542126504374,1445.5342426889215,2020-09-21
2019-04-30,L0200473,8.122223706897415e-07,0.0022612298845776447,6205,-2988,3864,24097,92.01009,-25542,-4.3452510409034096e-11,6886.956439531181,295.71300764566206,12970.607416412342,2020-09-22
2019-04-30,U0100258,1.1222535024916176e-06,0.1381884761261345,-13652,2460,582,31346,78.34589,-8917,,13871.867358074038,100.21470539980768,2856.346746169589,2020-09-23
2019-04-30,H5307960,8.163092237591893e-07,0.04701384066293499,27805,8715,17407,23588,70.95824,9481,7.52936291209329e-11,29138.792871359652,252.59729586864373,8300.848925032553,2020-09-24
2019-05-04,C1400170,1.1636003089259116e-06,0.09818528368370502,25014,23379,5536,-18750,79.44339,-17988,1.8356906650527985e-10,34238.54314949747,226.93505216953326,2424.989277011984,2020-10-27
2019-05-04,K7000764,1.1969889931774836e-06,0.17552366312803774,-21021,27404,19174,1679,63.15668,18800,,34537.82936144077,142.50898746640834,646.9782011432947,2020-10-30
2019-05-04,L0200473,7.335838781007194e-07,0.2597755901336568,-19827,26725,20598,6262,61.933136,30441,-5.770211051141267e-10,33276.65178469733,143.4286640361953,10534.927904924609,2020-10-31
2019-05-08,F1700736,1.484602058764517e-07,0.05665051004899638,1190,-4550,10397,-25371,80.202866,-6276,3.0044815813693266e-11,4703.041569027431,345.3432488842396,2086.727270843327,2020-11-24
2019-05-08,H4810851,8.356518550220269e-08,0.06966999603360041,10455,3000,4145,-24890,82.295395,-3705,,10876.903281724997,253.9894829532071,970.1744938752356,2020-11-25
2019-05-08,K7000764,3.1190480114357445e-07,0.07601459672442816,-15952,1386,9370,-29929,80.13937,5565,-2.0130501884699175e-10,16012.098550783405,94.96571092227133,718.4931317641095,2020-11-29
2019-05-08,H5307960,4.426632891025168e-07,0.08850819126626806,-15398,-6528,10661,-28955,79.659615,1985,4.6446124038789734e-11,16724.628187197464,67.02542733044353,6990.8304779276405,2020-12-02
2019-05-11,F1700736,1.023596419459473e-06,0.029301159242455736,6012,-2722,11449,17384,78.193665,-9373,-1.328430476050963e-10,6599.5021024316675,294.3591701368447,2528.700416725664,2020-12-24
2019-05-11,H4810851,9.89066591785155e-07,0.017356046027515306,14560,5215,7778,15130,74.30105,-4654,-1.8798357588504533e-11,15465.762994433866,250.29384307827203,385.991400661352,2020-12-25
2019-05-11,E5600896,3.2455692458218253e-06,8.089012057015742e-06,-31844,-4862,382,-2944,80.369606,-797,,32213.031214090985,81.3190178519891,3901.6546156728728,2020-12-28
2019-05-11,U0100258,1.1905690794801443e-06,0.021469377491011056,-1521,23832,-9881,-7731,86.91875,-16440,1.1345037511183003e-11,23880.487118147317,176.34823572164635,3232.987939610313,2020-12-31
2019-05-12,S3200688,2.441964951499348e-06,0.15825180353636706,-23760,5838,3447,7557,80.93121,-17207,7.823129856217998e-10,24466.708891880004,103.8045125595205,9903.224071809906,2021-01-04
2019-05-12,F1700736,7.355641593230212e-07,0.08467421635397665,15421,-3040,18580,23786,68.60665,-18962,,15717.787407901915,281.1519396462901,2313.4271378299604,2021-01-05
2019-05-12,E5400878,2.0347936897774956e-06,0.15121395547505773,-23524,7908,4267,4937,80.92429,-16383,,24817.6356649863,108.58096221608923,1476.3177212767407,2021-01-07
2019-05-12,E5600896,1.9352964832579656e-06,0.15929917322433262,-23457,8593,4500,4633,80.8424,-16090,,24981.403043063856,110.1192919800299,3406.30900749905,2021-01-08
2019-05-13,S3200688,1.3522327223108004e-06,0.10068407292799167,-8393,31569,5373,-14086,85.426025,-8072,,32665.642654017996,165.11163032049092,11776.47754197272,2021-01-12
